product_category_name,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,product_category_name_english
eletronicos,b0200f320613faea21c999a90efa28ab,cb3e59ee986f4594de1982df4ae214f7,delivered,2018-02-10T17:58:16.0000000,2018-02-10T18:48:12.0000000,2018-02-19T21:42:18.0000000,2018-02-20T22:33:02.0000000,2018-02-26T00:00:00.0000000,5fba1267f14b938597891c1cca2aec83,13087,campinas,SP,1,credit_card,1,69.9300003,1,336090aa9bdfdc02b01b154b2d0abda2,b499c00f28f4b7069ff6550af8c1348a,2018-02-15T18:15:41.0000000,59.99,9.94,58,219,3,600,16,5,20,13481,limeira,SP,electronics
esporte_lazer,56662456107b37b658f65eb5b1aeb992,e365beefd48250481d837448d9fee4eb,delivered,2018-01-22T22:15:12.0000000,2018-01-24T02:37:31.0000000,2018-01-24T23:56:44.0000000,2018-01-29T22:22:34.0000000,2018-02-14T00:00:00.0000000,bd70535b91eb978735f163b01dd4f7d8,19806,assis,SP,1,boleto,1,377.549988,1,51c37059384184b7c3db494071352b86,a2e874074c877c5a05abae80ad6e488f,2018-02-20T01:37:31.0000000,335.21,42.34,30,394,2,16897,65,36,30,15070,sao jose do rio preto,SP,sports_leisure
eletronicos,efe25c5060f2a7fe3f1db0477f58b0dd,57d74bba7d8b5157d8b900559eaea3b3,delivered,2017-06-23T09:27:56.0000000,2017-06-24T02:45:15.0000000,2017-06-28T12:30:19.0000000,2017-07-03T16:05:08.0000000,2017-07-17T00:00:00.0000000,e2bb7de0d49dbfcf65c2e90759b845aa,6722,cotia,SP,1,boleto,1,26,1,c71a9c53596bf311acd9e298a0b3dc42,128639473a139ac0f3e5f5ade55873a5,2017-06-29T02:45:15.0000000,10.9,15.1,60,225,1,167,21,9,14,87050,maringa,PR,electronics
bebes,95266dbfb7e20354baba07964dac78d5,a166da34890074091a942054b36e4265,delivered,2018-01-08T07:55:29.0000000,2018-01-08T08:07:31.0000000,2018-01-24T23:16:37.0000000,2018-01-26T17:32:38.0000000,2018-02-21T00:00:00.0000000,451e48381edab7f1f6dbfa6d728616ff,89070,blumenau,SC,1,credit_card,3,187.570007,1,bb7181410b4e02f93f3697f765db53c7,855668e0971d4dfd7bef1b6a4133b41b,2018-01-26T08:07:31.0000000,129.99,57.58,36,1058,1,14950,77,20,53,13257,itatiba,SP,baby
beleza_saude,bb7c5cf4dff9994daeab7c8ee9d287aa,9a4900710ff76d73cb3a0d152e73adf0,delivered,2018-03-01T22:14:26.0000000,2018-03-02T22:08:51.0000000,2018-03-05T17:32:31.0000000,2018-03-09T14:48:21.0000000,2018-03-26T00:00:00.0000000,97f104e8e54ef4147d17fc1536a1482c,97502,uruguaiana,RS,1,credit_card,8,554.400024,1,af0a99476d96dcc1a1baa7c0d9ff6b9d,04308b1ee57b6625f47df1d56f00eedf,2018-03-07T22:08:51.0000000,535.9,18.5,52,913,3,593,30,13,16,88215,bombinhas,SC,health_beauty
cama_mesa_banho,d0e9849de800fdb4cb3b5e6d42c6b367,b634dded0d0e31b899f16cb02e0ed1d0,delivered,2017-08-31T11:38:18.0000000,2017-09-01T02:30:13.0000000,2017-09-01T21:22:28.0000000,2017-09-26T16:48:01.0000000,2017-10-05T00:00:00.0000000,c829f5071c462c99343ede23887acc21,68488,breu branco,PA,1,boleto,1,85.7900009,1,01ef0716b68c8493434ad32430c24e18,1900267e848ceeba8fa32d80c1a5f5a8,2017-09-08T02:30:13.0000000,56.99,28.8,59,641,2,1250,16,10,16,14940,ibitinga,SP,bed_bath_table
moveis_decoracao,b483e46d6e6756224ac7bfebadf91e15,d3a05bd8ea655c5e7d56120b0b23669f,delivered,2017-07-12T14:11:35.0000000,2017-07-12T14:30:22.0000000,2017-07-13T18:32:33.0000000,2017-07-14T18:38:01.0000000,2017-07-27T00:00:00.0000000,b2fd1deaa3bc329937e3390404303e60,18045,sorocaba,SP,1,credit_card,2,58.9900017,1,57c580a8fbf3d8374b06bee7b6f4ce31,30a2f535bb48308f991d0b9ad4a8c4bb,2017-07-18T14:30:22.0000000,49.9,9.09,57,780,3,400,50,3,25,13457,santa barbara d'oeste,SP,furniture_decor
ferramentas_jardim,dac8bbf73624993402c1e7481bb37ee5,e65ce9b007466b457e8b7bc5004b1186,delivered,2017-06-06T23:08:04.0000000,2017-06-06T23:22:37.0000000,2017-06-07T10:44:34.0000000,2017-06-14T14:42:13.0000000,2017-06-29T00:00:00.0000000,bae2d36f7119de90a1f3f9aa995e5c5f,37655,itapeva,MG,1,credit_card,2,137.529999,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831,2017-06-12T23:22:37.0000000,99,38.53,39,500,1,8325,43,14,33,29156,cariacica,ES,garden_tools
telefonia,dc5f6cd4492bbffe5bcda9b87856c9a5,2ebf822bbf33241c7bffb42235519f92,delivered,2016-10-05T13:12:43.0000000,2016-10-06T15:47:29.0000000,2016-10-21T16:34:58.0000000,2016-10-27T12:33:29.0000000,2016-11-29T00:00:00.0000000,bdb88619ffe5ca24fa5732468bd34573,37704,pocos de caldas,MG,1,credit_card,10,108.839996,2,af667947a84d9ff9d326b60ab75d1ae2,89bc797e2e29667aa035d4368f9b7f92,2016-10-21T16:34:58.0000000,39.9,14.52,54,363,1,150,19,13,16,2969,sao paulo,SP,telephony
construcao_ferramentas_construcao,a3868921c7af20ac7aafb5e8b7b5b4ba,69f84065b20dbe07627736cd3a7f7f47,delivered,2018-02-04T21:23:54.0000000,2018-02-04T21:35:31.0000000,2018-02-06T21:28:56.0000000,2018-02-16T23:38:39.0000000,2018-03-12T00:00:00.0000000,7416c044781d8b5e4de31e7d52d9f85d,25926,mage,RJ,1,credit_card,1,64.0999985,1,e1ed9c25b42fc1afbc7459cc821a9d44,05d2173d43ea568aa0540eba70d2ca76,2018-02-13T21:35:31.0000000,49,15.1,22,101,1,7700,50,20,50,37135,alfenas,MG,construction_tools_construction
relogios_presentes,da00b2d19ef7893d6d963f973b629fe4,536b1df32316c329518b521111cf5496,delivered,2018-01-03T16:59:02.0000000,2018-01-03T17:11:24.0000000,2018-01-05T00:12:42.0000000,2018-01-10T14:20:35.0000000,2018-01-19T00:00:00.0000000,bb706038577b066ad96cf29a29beefec,4843,sao paulo,SP,1,credit_card,2,149.160004,1,6cf22bb1523c34ad8da500d1084155a5,7e93a43ef30c4f03f38b393420bc753a,2018-01-09T17:11:24.0000000,139.99,9.17,41,756,4,267,17,12,14,6429,barueri,SP,watches_gifts
esporte_lazer,b239ca7cd485940b31882363b52e6674,e9b0d0eb3015ef1c9ce6cf5b9dcbee9f,delivered,2018-07-29T08:39:48.0000000,2018-07-30T08:15:14.0000000,2018-07-30T11:33:00.0000000,2018-07-31T23:03:28.0000000,2018-08-07T00:00:00.0000000,ca27f3dac28fb1063faddd424c9d95fa,34018,nova lima,MG,1,debit_card,1,4163.50977,1,dd113cb02b2af9c8e5787e8f1f0722f6,821fb029fc6e495ca4f08a35d51e53a5,2018-08-02T08:15:14.0000000,4059,104.51,51,1511,1,8000,55,25,45,2030,sao paulo,SP,sports_leisure
casa_conforto,35a43762d907c68ab2a6a697fe52a336,094560467d8afd775d9f89d00cf1e682,delivered,2018-03-29T00:31:03.0000000,2018-03-29T09:47:55.0000000,2018-03-30T00:38:48.0000000,2018-04-17T18:54:51.0000000,2018-04-24T00:00:00.0000000,ccf9bb2d5ab02b4928415360e23e6e8e,86140,primeiro de maio,PR,1,debit_card,1,108.459999,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-04-04T09:47:55.0000000,86.9,21.56,56,176,1,1825,53,10,40,14940,ibitinga,SP,home_confort
ferramentas_jardim,c2b069d5ec39e0542002c35099d4ed4e,b2284c8ca3597551ab478ae9e1558aaa,delivered,2017-12-04T19:43:16.0000000,2017-12-04T19:55:38.0000000,2017-12-06T16:24:41.0000000,2017-12-13T16:48:55.0000000,2018-01-05T00:00:00.0000000,52cea49a6eabf8b641b7546bc1fc17ab,35450,itabirito,MG,1,credit_card,5,119.839996,1,f1fe595ee7ef768b41bd9b246d13432d,81a1104df0f08b59c68aa5b03cfe398e,2017-12-08T19:55:38.0000000,99.9,19.94,52,1292,7,1900,17,13,31,83020,sao jose dos pinhais,PR,garden_tools
beleza_saude,4bd80487e45eb96ed277f47d7b9dca63,b791f3a14af336adefada909e64691b1,delivered,2017-11-25T08:05:08.0000000,2017-11-25T08:16:33.0000000,2017-11-29T00:51:27.0000000,2017-12-08T16:57:45.0000000,2017-12-11T00:00:00.0000000,aea1294c6b907b03c670cc2ddef0e056,6845,embu das artes,SP,1,credit_card,10,509.660004,1,9ad536de496ccba6e4a9ac7be933ad9d,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-11-30T08:16:33.0000000,494.99,14.67,52,927,1,1200,22,13,22,4403,sao paulo,SP,health_beauty
cama_mesa_banho,2f18fee7e09d77c69bbb75054b8610b1,c201c80c97c3d9b1c5ae6e363e808f14,delivered,2018-06-30T09:31:54.0000000,2018-06-30T09:50:00.0000000,2018-07-02T17:18:00.0000000,2018-07-13T14:15:45.0000000,2018-07-20T00:00:00.0000000,e2922fb2fe6f62e4692ffef35646c647,6144,osasco,SP,1,credit_card,1,218.690002,1,f9b4f8ef12259efd919fbaf21f8f66a4,7ad32824caee82087b3e2e5f33b1bf32,2018-07-03T09:50:00.0000000,199,19.69,40,260,1,4025,40,15,23,14940,ibitinga,SP,bed_bath_table
cama_mesa_banho,2a0facc85fc2b839b8c194436787402b,6d6e81e5815b1fff666907cfa150a691,delivered,2018-05-16T04:35:22.0000000,2018-05-16T04:54:21.0000000,2018-05-17T15:06:00.0000000,2018-05-23T11:13:02.0000000,2018-06-05T00:00:00.0000000,c2e4e0527503427aebd5c42bc5f1f6ef,1223,sao paulo,SP,1,credit_card,5,223.910004,1,946b20e2799c73ad1f8f95440f723ce4,4a3ca9315b744ce9f8e9374361493884,2018-05-22T04:54:21.0000000,210,13.91,63,409,3,16800,45,15,35,14940,ibitinga,SP,bed_bath_table
cool_stuff,8828c448621cb6894c87c5c2be785309,6ad370043aedf67e3620fcdccd95bbf8,delivered,2017-08-21T19:10:44.0000000,2017-08-21T19:25:12.0000000,2017-08-25T19:49:42.0000000,2017-08-28T21:19:56.0000000,2017-09-06T00:00:00.0000000,4947413e68f4df49eb40aa65881befa1,7081,guarulhos,SP,1,credit_card,2,94.6600037,1,eaa26a34984cbfedc19b1e45f09f3c9a,18a349e75d307f4b4cc646a691ed4216,2017-08-30T19:25:12.0000000,86.8,7.86,49,214,2,422,18,12,15,1319,sao paulo,SP,cool_stuff
telefonia,7954e34924fab98d2e26924451086ad6,0125fdf9e257f064725f85d1d63085b4,delivered,2018-03-05T20:18:05.0000000,2018-03-05T20:30:47.0000000,2018-03-10T02:18:23.0000000,2018-03-26T15:16:43.0000000,2018-03-23T00:00:00.0000000,b8af560ea969399b77e9b0e6644558fe,86050,londrina,PR,1,credit_card,1,48.2200012,1,4473f3e5c65952b074ef987fa5c24662,ea8482cd71df3c1969d7b9473ff13abc,2018-03-09T20:30:47.0000000,29.99,18.23,59,776,6,350,17,4,12,4160,sao paulo,SP,telephony
pet_shop,413648037e02e5c759e67071c61b2fcf,ac6f5d2cdbd505344d970017a51bfc43,delivered,2018-08-04T16:49:05.0000000,2018-08-04T17:04:03.0000000,2018-08-07T15:42:00.0000000,2018-08-13T22:36:37.0000000,2018-08-15T00:00:00.0000000,ce0c46039a9592b6ee052bace25756e0,22041,rio de janeiro,RJ,1,credit_card,2,123.540001,1,ca5c923962558430573f83661dbe36d6,66922902710d126a0e7d26b0e3805106,2018-08-07T17:04:03.0000000,105,18.54,59,747,2,1250,40,20,30,31842,belo horizonte,MG,pet_shop
informatica_acessorios,225ab782cbf978534e852f511cc46fd0,957239777a7f01c21a58b82a032644b9,delivered,2017-03-17T16:04:23.0000000,2017-03-17T16:04:23.0000000,2017-03-20T12:47:25.0000000,2017-03-27T11:13:51.0000000,2017-04-12T00:00:00.0000000,c7558d51c100334f0e84384bb42f0e70,71070,brasilia,DF,1,credit_card,1,45.9500008,1,9d374944ce89ce9afd8c8f79fb7f3bc9,9646c3513289980f17226a2fc4720dbd,2017-03-24T16:04:23.0000000,29.9,16.05,60,337,3,400,16,4,16,12215,sao jose dos campos,SP,computers_accessories
esporte_lazer,d27c2efd9421cde0945261467fb1a025,a8bb774baf42be4ec71b92200ceee3b9,delivered,2018-07-24T15:35:42.0000000,2018-07-26T03:15:18.0000000,2018-07-27T10:43:00.0000000,2018-08-02T20:44:41.0000000,2018-08-09T00:00:00.0000000,7419850411a470c611c1a6d398c853aa,71070,brasilia,DF,1,boleto,1,108.809998,1,97bb088389e83ef547d4f736067ada7c,02f623a8eb246f3c5f7c2f96462654e6,2018-08-01T03:15:18.0000000,89,19.81,38,319,1,850,35,15,30,18611,botucatu,SP,sports_leisure
informatica_acessorios,dcaa8a5fd8f675e791daccbbbc9caf11,2b2d00cc7790247c69d95d823c8d9c6e,delivered,2018-02-08T11:26:09.0000000,2018-02-08T11:50:38.0000000,2018-02-08T21:39:07.0000000,2018-02-21T11:08:58.0000000,2018-03-19T00:00:00.0000000,5dcae475de267e3304949b772a368008,51170,recife,PE,2,voucher,1,28.4699993,1,d33a74e1b6cfc152b6b3f43324d54987,9f505651f4a6abe901a56cdc21508025,2018-02-14T11:50:38.0000000,14.99,17.63,56,366,1,350,27,4,34,4102,sao paulo,SP,computers_accessories
beleza_saude,bcd37480e5f21eaf2b524c8e9724d099,fbc839b74c648a39b750799b58a13e0f,delivered,2017-11-24T22:55:10.0000000,2017-11-25T01:53:48.0000000,2017-11-28T21:26:50.0000000,2017-12-07T00:24:29.0000000,2017-12-27T00:00:00.0000000,ea5ba533074aeff0844eab0c690b2c7a,88385,penha,SC,1,credit_card,3,39.0900002,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017-12-05T01:53:48.0000000,23.99,15.1,48,575,1,100,20,15,15,9015,santo andre,SP,health_beauty
relogios_presentes,9e6e385a88dfaa08cf6fc6987f695a1a,d387f932b91dbe6ac83a90dec1147081,delivered,2017-09-28T15:22:54.0000000,2017-09-29T15:35:15.0000000,2017-10-02T16:05:08.0000000,2017-10-10T17:55:38.0000000,2017-10-20T00:00:00.0000000,b4941529220bac7ffeea84883ea9fc52,20943,rio de janeiro,RJ,1,credit_card,3,43.0999985,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-10-05T15:35:15.0000000,29,14.1,55,167,3,200,16,2,11,5849,sao paulo,SP,watches_gifts
beleza_saude,794716f9607ee04ab236761fa34073a3,cb0c7e89135c416bc612ef8911d63222,delivered,2017-12-10T14:21:21.0000000,2017-12-10T14:33:34.0000000,2017-12-11T17:04:56.0000000,2017-12-19T19:58:54.0000000,2018-01-09T00:00:00.0000000,35c35bdbac58000618164427d550a8e7,17900,dracena,SP,1,credit_card,4,93.1900024,1,d1b9d81af2e3beb92897dd71af23fdd5,2a5b78b41cd05baeac8df54c6606b92c,2017-12-14T14:33:34.0000000,77.89,15.3,57,537,2,225,20,10,15,35570,formiga,MG,health_beauty
cama_mesa_banho,70b35acffdf851e782ebf6fbc35eb620,8e8ee9b08afb49b080d193f98b0505af,delivered,2018-03-22T17:23:21.0000000,2018-03-22T18:05:36.0000000,2018-03-23T18:03:03.0000000,2018-03-25T17:22:41.0000000,2018-04-04T00:00:00.0000000,8a4002923e801e3120a11070fd31c9e2,3149,sao paulo,SP,1,credit_card,2,223.380005,2,6cc44821f36f3156c782da72dd634e47,da8622b14eb17ae2831f4ac5b9dab84a,2018-03-28T18:05:36.0000000,99.9,11.79,55,273,1,1050,38,10,38,13405,piracicaba,SP,bed_bath_table
moveis_decoracao,1d14bb358f43b14725c70bdc035ce24e,178910ef515adef6afbf89b143d5e25d,delivered,2018-03-02T23:51:51.0000000,2018-03-03T00:09:29.0000000,2018-03-08T19:28:20.0000000,2018-03-28T21:22:43.0000000,2018-03-27T00:00:00.0000000,e4e6876cca9888203156816a0e2a7523,72150,brasilia,DF,1,credit_card,2,40.5299988,1,c59f580bd1844c1f634ce410bda0a6ea,79ebd9a61bac3eaf882805ed4ecfa12a,2018-03-08T00:09:29.0000000,14.9,25.63,42,1405,3,150,35,2,25,85802,cascavel,PR,furniture_decor
cama_mesa_banho,7cc49d0a2e133481a59d0980dce7680e,bc15d2c3779a64b89af7055528ec55c7,delivered,2017-10-26T21:52:33.0000000,2017-10-26T22:06:38.0000000,2017-11-01T19:13:55.0000000,2017-11-07T21:47:29.0000000,2017-11-16T00:00:00.0000000,8799f1721988d333cdf9c17cc5345c43,11670,caraguatatuba,SP,1,credit_card,10,238.240005,1,1491a8ff192d4b5c369b0eaa2fe33ee5,37be5a7c751166fbc5f8ccba4119e043,2017-11-05T22:06:38.0000000,219.99,18.25,46,162,5,4600,60,19,50,4248,sao paulo,SP,bed_bath_table
brinquedos,c3d70740928cd09c703cb7cc29537cb6,d92c4eb4cfeca0de7c933dcf36d2f7ea,delivered,2018-03-13T22:45:45.0000000,2018-03-13T22:55:28.0000000,2018-03-17T00:04:18.0000000,2018-03-19T13:48:44.0000000,2018-03-23T00:00:00.0000000,063eef0d1ead8ee785783e95df82137e,5016,sao paulo,SP,1,credit_card,10,106.760002,2,8e698981cd367d35f5dcb21f4f563fd8,1ca7077d890b907f89be8c954a02686a,2018-03-19T22:55:28.0000000,45.99,7.39,34,254,1,200,16,10,11,6506,santana de parnaiba,SP,toys
alimentos,2b2b7a9693cc4ebba06693c88e6989d4,2ed90ffb1b6c71daacbd9acd0cbb79b3,delivered,2017-02-08T07:47:47.0000000,2017-02-09T02:55:44.0000000,2017-02-10T09:48:37.0000000,2017-02-21T11:43:48.0000000,2017-03-21T00:00:00.0000000,0942eedfe0e865b2a80419a14672286f,36205,barbacena,MG,1,boleto,1,181.979996,1,33202a8e7a645388c41ed714203d7131,8d79c8a04e42d722a75097ce5cbcf2ef,2017-02-12T07:47:47.0000000,149.9,32.08,45,911,1,3350,20,21,20,61658,caucaia,CE,food
papelaria,d00beb3dc9b2e213d9ea5ee30b0541f3,0d41b93aa65d7ebb7b8b1f091ef6644c,delivered,2018-05-07T20:40:33.0000000,2018-05-07T20:55:35.0000000,2018-05-09T15:47:00.0000000,2018-05-12T15:31:56.0000000,2018-05-30T00:00:00.0000000,184a10e1b37c850d78c7c5539cecb036,88101,sao jose,SC,1,credit_card,8,102.129997,1,4df79064ddcd595b7c0ca80f9729a67b,3d871de0142ce09b7081e2b9d1733cb1,2018-05-11T20:55:35.0000000,79,23.13,59,206,2,8000,60,20,29,13232,campo limpo paulista,SP,stationery
telefonia,3d914e4ae3cf881174ce6e0d85d64e94,6cb6aa75c0aa013bca1f54103eeebb67,delivered,2017-03-18T08:29:05.0000000,2017-03-18T08:29:05.0000000,2017-03-20T10:15:21.0000000,2017-03-23T14:37:54.0000000,2017-04-06T00:00:00.0000000,fbd78a1f19512b9535b9d07ee22e7ecb,14150,serrana,SP,1,credit_card,6,60.9500008,1,61b5c300f3e56ac6bda4cb54de396f9b,9baf5cb77970f539089d09a38bcec5c3,2017-03-23T08:29:05.0000000,49.99,10.96,33,286,1,200,25,2,18,13330,indaiatuba,SP,telephony
esporte_lazer,debb76d62f02e0ea42769534a3d58286,3dfbf844abeffee1631f66fced77dbef,delivered,2018-07-29T21:45:01.0000000,2018-07-29T21:55:12.0000000,2018-08-01T15:25:00.0000000,2018-08-06T17:09:29.0000000,2018-08-07T00:00:00.0000000,18f17d06cfab0ac657117484cd1f6fd6,13213,jundiai,SP,1,credit_card,1,41.4599991,1,5a7373ba4c9b3e13513ded06cd1986c4,e9779976487b77c6d4ac45f75ec7afe9,2018-08-01T21:55:12.0000000,33.49,7.97,46,2029,3,105,20,20,20,11701,praia grande,SP,sports_leisure
moveis_decoracao,b34d30e8a140c9f9013790b80ef922ca,51f0f56c7923494196915675ed694705,delivered,2018-01-08T15:16:33.0000000,2018-01-08T15:27:54.0000000,2018-01-11T13:19:22.0000000,2018-01-24T14:55:06.0000000,2018-02-01T00:00:00.0000000,3132d86f62f32c88fd171f0a25012699,32280,contagem,MG,1,credit_card,5,89.8799973,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-15T15:27:54.0000000,69.9,19.98,44,903,6,2600,50,10,30,4782,sao paulo,SP,furniture_decor
cama_mesa_banho,c8f7d209a3462eb5d43a328d824c0b0d,ab16c123e2a4a42f9d3227c3d141c7c5,delivered,2018-01-08T15:34:47.0000000,2018-01-08T15:41:27.0000000,2018-01-09T16:49:19.0000000,2018-01-10T19:37:21.0000000,2018-01-24T00:00:00.0000000,6a7ae1e184278b487e479a115be9c14f,5043,sao paulo,SP,1,debit_card,1,59.7299995,1,078e8db43688ea060cf754e7bd2b92e7,00ee68308b45bc5e2660cd833c3f81cc,2018-01-12T15:41:27.0000000,48,11.73,46,252,1,475,65,4,45,3333,sao paulo,SP,bed_bath_table
informatica_acessorios,84ddeab730355e225a171d7d4249217a,a089bfdb23ffc911e6b8ca837314b355,delivered,2017-11-16T14:17:53.0000000,2017-11-16T14:30:23.0000000,2017-11-17T23:07:59.0000000,2017-12-01T16:57:06.0000000,2017-12-13T00:00:00.0000000,ff4336dff882bdd40446c12e7ae9bb0c,92030,canoas,RS,1,credit_card,1,57.5299988,1,3e086c8507756d8b53e4b0f676e7f42d,1838dd9b8977065acf51d95e0053ea7a,2017-11-22T14:30:23.0000000,39.9,17.63,51,282,3,200,16,5,11,30882,belo horizonte,MG,computers_accessories
brinquedos,90b22de691552b213f33c2a25c74c413,fed93511fb2472a401433bf486958f60,delivered,2017-05-16T11:26:30.0000000,2017-05-18T02:23:00.0000000,2017-05-18T09:59:01.0000000,2017-06-05T18:19:34.0000000,2017-05-29T00:00:00.0000000,43cb9ba51687bd819e3076bb49f3f4ef,6080,osasco,SP,1,boleto,1,97.7799988,1,2d5bb6fc16b9fb75539ddcd93de86aa4,0432ead42b6c8a0bdf68154add917fdf,2017-05-24T02:23:00.0000000,89.9,7.88,33,234,1,500,17,10,12,9320,maua,SP,toys
fashion_bolsas_e_acessorios,bdd163683d4bc75b0b2b7a8d9e1ccd26,bc6a4c47275544bc66dd45d83a367d27,delivered,2018-01-10T11:54:00.0000000,2018-01-10T12:08:59.0000000,2018-01-11T23:05:11.0000000,2018-01-30T23:32:04.0000000,2018-02-20T00:00:00.0000000,862b2c6ccf4352c087cd60cdac498b48,68626,paragominas,PA,1,credit_card,4,73.0500031,1,c4fc1d4489f664ce1c6c55b7089738b2,0ea22c1cfbdc755f86b9b54b39c16043,2018-01-16T12:08:59.0000000,34.9,34.15,59,409,3,150,16,9,20,35700,sete lagoas,MG,fashion_bags_accessories
informatica_acessorios,7a8aa142cba05fb6a982d779ded4b72f,0e7f46dcb6a1a1a69248d18aff27ac23,delivered,2017-07-14T17:38:09.0000000,2017-07-14T17:50:23.0000000,2017-07-17T17:19:57.0000000,2017-07-21T21:24:47.0000000,2017-08-08T00:00:00.0000000,ca7a09adafac0a319dc5a13f15db6801,20950,rio de janeiro,RJ,1,credit_card,1,40.0999985,1,82c3ea364e5480f335f6743ee725a921,70a12e78e608ac31179aea7f8422044b,2017-07-21T17:50:23.0000000,25,15.1,58,419,2,275,16,5,20,12327,jacarei,SP,computers_accessories
cama_mesa_banho,68bdbd5c98c370cdfd33a08a591fb660,b115955f333cd97a8f4ca448caf47e45,delivered,2017-09-05T12:26:30.0000000,2017-09-05T12:43:37.0000000,2017-09-12T01:04:47.0000000,2017-09-20T23:07:41.0000000,2017-09-25T00:00:00.0000000,c0dab23b432d514b8a66b67250218bfd,82940,curitiba,PR,1,credit_card,3,177.669998,1,25f86162fee18735fffdb762dcb10d7c,1a3df491d1c4f1589fc2b934ada68bf2,2017-09-13T12:43:37.0000000,159.9,17.77,58,2400,2,10800,54,27,36,89224,joinville,SC,bed_bath_table
cama_mesa_banho,2b669d60912d3d0f9ab639002e8883f0,56fe4db72648a5eeb98017348323cf51,delivered,2017-05-15T21:24:52.0000000,2017-05-15T21:35:12.0000000,2017-05-23T17:44:01.0000000,2017-05-31T09:39:55.0000000,2017-07-05T00:00:00.0000000,1ee4c408500cf3ada6de1a07aa11e084,21230,rio de janeiro,RJ,1,credit_card,5,117,2,9fc98e39f04be8e382d8aa5e259f5489,d2374cbcbb3ca4ab1086534108cc3ab7,2017-06-04T21:35:12.0000000,47.9,15.1,29,200,1,600,40,5,30,14940,ibitinga,SP,bed_bath_table
fashion_roupa_feminina,7b76996a441de2788a09b987c34e477e,209b9fd06716ec99fdebc11662f4c6af,delivered,2017-03-14T12:56:50.0000000,2017-03-14T12:56:50.0000000,2017-03-22T09:25:32.0000000,2017-03-27T12:56:00.0000000,2017-03-31T00:00:00.0000000,e4ab450a838f528ed7abff0521bb7a49,18020,sorocaba,SP,1,credit_card,1,30.8600006,1,e726b00d6143d630f1635740d8a265c2,dc8798cbf453b7e0f98745e396cc5616,2017-03-20T12:56:50.0000000,19.9,10.96,36,886,2,200,16,2,20,5455,sao paulo,SP,fashio_female_clothing
papelaria,441ea67107244e89c39b195d9837f13c,4821b2cbe033263dc2acf2746d26e4ea,delivered,2018-04-05T19:10:04.0000000,2018-04-05T19:29:46.0000000,2018-04-07T01:30:52.0000000,2018-04-11T18:56:42.0000000,2018-04-24T00:00:00.0000000,336d51881728b27be1a3bdf203f4d84d,2403,sao paulo,SP,1,credit_card,2,122.809998,1,177d3d5bb9d4d29222a222e3b3554f41,3d871de0142ce09b7081e2b9d1733cb1,2018-04-11T19:29:46.0000000,109,13.81,59,241,6,7550,60,20,29,13232,campo limpo paulista,SP,stationery
bebes,848cde78cd7e1fb3095502b79217a7ce,01ea69b195809e2a8a932de44d8c0f73,delivered,2018-08-09T15:53:34.0000000,2018-08-10T03:24:50.0000000,2018-08-10T14:54:00.0000000,2018-08-20T15:15:00.0000000,2018-08-27T00:00:00.0000000,f8225ebff85ec458f5ccaf4adc3d2dbe,11628,sao sebastiao,SP,1,boleto,1,136.699997,2,64b7b1d7151216b171067bafdb70d0bb,845e8036c3f7bf62099352f5ed910240,2018-08-14T03:24:50.0000000,49.9,18.45,54,369,1,450,35,2,25,21041,rio de janeiro,RJ,baby
esporte_lazer,3c4ec7795b9ef9b762cb33214c19c80c,ff924ed193229e3be86706a86806e4e0,delivered,2018-05-14T09:26:01.0000000,2018-05-15T09:33:14.0000000,2018-05-17T13:29:00.0000000,2018-05-18T16:56:32.0000000,2018-05-28T00:00:00.0000000,d876e546f698d7473baf849455b836b0,24360,niteroi,RJ,1,credit_card,1,113.879997,2,810cb3c5af006624fa32d362077af85f,e882b2a25a10b9c057cc49695f222c19,2018-05-21T09:31:19.0000000,47.5,9.44,24,1071,1,1252,20,16,15,25963,teresopolis,RJ,sports_leisure
